words,sentiment_coeff
demonstrated,-1.5904445865618895
ally,-1.8546424460185937
"alas,",-1.805655924884611
misguided,1.2803715365811268
serene,-1.3476366439563148
naboo's,-1.188764505210779
democratic,1.292431774562603
monarchy,1.4130368145990948
(they,-1.2016052578797656
elect,1.7300170305040932
"queens?),",2.1380897792004143
smitts,1.9727869240437705
british,-1.1713327161307185
"accent,",-1.6412612161456674
address,-1.1402252553165153
"environments,",-1.5982895714894814
silently,-1.801899251430332
suns,-1.242800721701576
chewie,-1.1477114201665193
yelling,-1.670501859866469
uttering,-1.6671325624588766
rainy,-1.5854841871482066
ocean,-1.2024774998633685
"realism,",-1.2857705689194232
filling,-1.3522034362092779
"""cheesy",-1.7404345231160736
"acting""",-1.7644601372169157
maker,-1.5740444985446345
langella,-1.763728550811367
delving,-1.4080148818741887
diverges,-1.4387488880891273
departure,-1.5702679217677415
empathize,-1.3627207516320519
vadar,-1.2109546889979406
noting,-2.263646614513331
dude?,-1.5594408935307993
can:,-1.5392719741549894
"else,",-1.3754194393846138
"""action""",-1.4730527530222806
moron,-1.6031483305977807
"pointless,",-1.4599122382279017
subhuman,-1.5227927620513204
admiring,-1.3664650116761186
"16,",-1.3767378942935486
2002--,-1.344034648207939
encompassing,-1.434850492944991
hundreds,-1.0867439175516704
alliances,-1.422265917336968
poses,-1.2702943085212932
threats,-1.3419242384553751
"moves,",-1.533587858706123
unrevealed,-2.0185322976995366
"chaos,",-1.610941758181715
sen,1.707539209516568
report,-1.3459963594952042
frustrated,-1.4459477751295484
capabilities,-1.3716636539709028
spice,-1.3114785648432707
"luckily,",-2.0812375742443443
diminutive,-1.5166672731555588
stuff!,-1.4065590185007306
excelente,1.8180701363717287
anakis,3.5581089410258318
acercando,2.4505795833579525
corniest,-1.900929156844831
(mostly,-1.3495864417627639
"looks,",-1.554117369345836
though),-1.7086857105107918
setpieces,-1.7136433682876209
tough,-1.4679359510814418
half-animated,-1.911205686225577
drop,-1.2369696853032728
syfy,-1.4133971426339738
irrelevant,-1.2241692776973498
upsides,-2.183816236610331
contradicts,-1.2680024644479606
"predictable,",-1.1720860801715043
drudgingly,-1.657305524039263
prompted,-1.6256853365807853
phenomenon,-1.188941036785848
commercially,-1.6293830632265613
commercial,-1.2319705881640868
formulaic,-1.2463102966581843
aside:,-1.6855153733746424
bereft,-1.6634987021867587
beauty,-1.2517969464714507
"4,5,6",-2.1186763727714766
downplayed,-1.9436954187543805
bollywood,-2.074767950831322
fulfil,-1.938103468017428
fills,-1.4129195007538884
quota,-1.6835943684751737
ground-breaking,-1.2093086938657374
told!,2.1157616243712525
continúa,2.7925148527890347
hundiendo,3.1371716505696754
confusa,2.9162174835915127
reforzada,4.284970640437914
segunda,3.757186041378325
entrega,2.8726493963856905
"precuelas,",2.5467912732606304
actuaciones,2.4735760187959537
unas,2.7543507911475946
batallas,3.544198667938568
rápidas,2.465173372709626
pueden,2.1907555189271286
apreciar,2.5903407837373256
usted,3.234983318672777
parpadea,4.057816061922737
define,-1.2317747669511059
palabras:,2.045595247134578
"aburrida,",2.3059475711269934
aburrida,2.353939002396861
¡y,3.8332098195316493
hablar,3.3300129546243307
pacotilla!,1.2821163121191295
unlikeable,-1.5604655525092548
sporadic,-1.7830890946549591
dragging,-1.5820178651656018
hammy,-1.4612505384725174
"nonetheless,",-1.3958488548333534
"material,",-1.2989426678453524
degree),-1.5825159173350423
verdict:,-1.152662656891064
round,-1.2389247708278208
story-line,-1.4252314137607602
"blessing,",-1.4856138061392519
advisory,-1.7447908987168639
villainous,-1.6443040029535776
lecher,-2.0487654279833145
entertainer,-1.9850470952421908
over-the-top,-1.4916732641441581
benefiting,-1.4450083448870552
"""jedi",-1.334009277798772
"droids""",-1.251182739292081
"""yoda",-1.2263708178545
fluff,-1.6283892947228575
chitter,-1.702842685290805
chat,1.6242657447986577
vaders,-1.1547526236216525
"dazzling,",-1.3466733268335844
cliched,-1.820342261256226
gag,-1.5606143605535412
environment,-1.2801805984039574
parlance,-1.8293704508312154
escaped,-1.7754800859377489
punishment,-2.5959786116630585
mind-numbingly,-1.9122656270955443
rise!,-1.3048656657321105
54%,-1.456954708780027
shoddier,-1.677431435110246
christiansan,-2.1096575718085084
concerning,-1.3805016904510639
anti-love,-1.5171798927785114
tons,-1.2302308854275503
(other,-1.6772292177278338
embracing,-1.6081416623264622
"c'mon,",-1.4138566115093043
"mama,",-1.5848649152689547
deserve!,-1.758853349682211
nauseatingly,-1.5718232573091688
saccharine,-1.6688772833709673
sw!,-1.4054663688811595
geonisis,-1.374323400238968
4/5/6,-1.658802484624553
worse),-2.3724420680906864
counterparts,-1.5571462280057946
rom-com,-1.4907743041174346
"it,for",-1.6989365325254182
"me,the",-1.6173894937395858
"off,it",-1.7154255223509836
doesn´t,-1.5460656853795454
whereas,-1.2824283199487274
"settings,and",-1.6723239723724188
"movie,with",-1.5697802895835065
"exceptions,seem",-1.6945362869141718
"different,but",-1.6175030610693977
"wars,but",-1.5563139532348345
injury,-1.4263452864933053
prequels),-1.7347720723991678
"terrible,the",-1.8345268066609224
"terrible,and",1.4369688536460608
"story,while",-1.3580644880982682
"bad,is",-1.3926403519443484
salvage,-1.4137001270461085
rubble,-2.1186063240447495
"acting,the",1.445087398875893
"settings,the",-1.4149248022670204
"abuse,the",1.3833907336589257
unnecesary,1.3193204539912073
"flamboyance,the",-1.4039152839578273
"story,all",-1.613190678769801
doomed,-1.2005031824170935
christensen´s,-2.3510136372145882
i´m,-1.7940605843455604
he´s,-1.64779592558864
"actor,but",-1.3964189718313242
"written,with",-1.691656906904961
outbursts,-1.6352601491780212
"nowhere,with",-1.4646102142515882
mcgregor´s,-1.4631803875544935
rage,-1.7281182906981924
there´s,-1.5388507171810237
"before,anakin",-1.5701116325827098
stalkish,-1.5027288064081694
"thing,and",-1.7065276657240944
"character-wise,aside",1.813934396305255
"obi-wan,chancellor",1.4896448521215433
rough-looking,-1.9661759422587666
insists,-1.8198270967444683
"prequels,which",-1.9017563588936028
"are,after",-1.796139080996474
"all,prequels,set",-1.6772140576760082
"""stormtroopers",-2.17655537474895
fett´s,-2.110002340680525
"father""",-1.2232246935504698
"picture,and",-1.8168971745139264
"boba,but",-1.556796550225406
"father,which",-1.8469086747630055
colored,-2.0411555385519993
references),-1.858660531971154
"movie,and",-1.8539500184512088
punctuate,-1.6775727740911341
striking,-1.2661270239698112
"me,i",-1.7718312909507656
(i´m,-1.857220504911944
"more,but",-1.7910799786531844
recall),-1.7480162026222255
"shot,visually",-1.4246125148401936
camera-wise,-1.4350585587616238
recipient,-1.6206045120791264
"factory,",-1.5377349358086196
molten,-1.4563802601717948
poured,1.431700297922123
"her,and",-1.4276641779857762
zooms,-1.5906863818412567
"territory,",-1.6409338106109732
departing,-1.6349375268419626
much),-1.895562974250011
prequels;no,1.8669993599603005
"restraint,no",2.0754270102835117
"limits,no",2.1793796298484813
envisioned,-1.6370163672676457
"them,products",-1.7100797859351637
barriers,-1.5905581386857053
"alas,this",-2.350362059380677
orgy,-1.668750401238223
"for,unnecessary,and",-1.3615670700703875
inmersing,-1.485587741018298
"film,detach",-1.8563918215596245
grabbing,-1.4127077711148452
drone,-1.5144221830746127
assassinate,-1.399796136654764
city´s,-1.5996220978834812
sky,-1.2501912847145296
"traffic,with",-1.6574747964218493
"vehicle,and",-1.9224994738633456
throwing,-1.1631392034065364
midair,-2.4255998628939808
flamboyant,-1.250853704069026
"least,and",1.5494753637750942
hijinks,-1.3700266806364387
report´s,-1.4436266052612137
erased,-1.2457411115924073
then),-1.5386615978932312
"creating,making",-1.3706833858254275
tangible,-1.3112194087764095
"heads,as",-1.6735632631569857
opposed,-1.207210635314378
scratch,-1.2841220422541453
laptop,-1.793676658538662
"it,but",-1.6722988043856282
sufficiently,-1.592679959554891
"hell,even",-1.3257420511908968
seduction,-1.4201563359073872
pointlessness,-1.4892502742117348
forces,-1.1878476840315857
arc),-1.9641235266859698
"murderous,",-1.5415632595157676
"stalker,",-1.5488435035137509
"(yes,",-1.6134372119653433
twilight),-1.8079232024289795
fanedit,-2.195377252507986
"reasons,",-1.314339836717374
expositions,-1.5605039382607369
moxy,-1.487875414408321
obi-one,-1.630507985471488
overlong,-1.2268702109205794
rubbish?,-1.5133355778131972
"vision,",-1.5892221668236135
diversity,-1.2982882604866857
everywhere;,-1.6188485261550916
"""no!",-1.4039879248524156
"coming,",-1.4187168213263528
contrasted,-1.6033038817973966
disparage,-1.926262515961237
turbulence,-1.9293241433358466
"skill,",-1.7197392714289237
hacked,-1.5368147082691659
end-i,-1.6641597682120033
arm!-which,-1.4966688229454654
harkens,-1.3706978879004186
"son,",-1.2041909361905203
dispenses,-1.5514360514769059
angel,-1.351565077265485
"unncessary,",-1.8336168185204296
upperhand,-1.7359938628141542
repetitive,-1.3399710314873925
"worthwhile,",-1.4513377328557502
noticeably,-1.4706623603515092
aloud,-1.9966486001009374
peg,-1.4998069678095438
nerdism(?),-1.8699416134313651
marginal,-1.8602559027577363
headache-inducing,-1.3961799441789564
sub-par,-1.5998540641449965
smidgen,-2.020087208988281
vii,-1.1431752483166864
believed,-1.890717698498808
ms,-1.5061421670161426
portmans,-1.5427598689895745
sexy,-1.2685009509271121
curves,-1.5868931282679066
sat,-1.3471335845833385
chair,-1.2265450534591114
didn`t,-1.6822244423565074
technologically,-1.2917830770538425
"superb,",-1.3652600518472653
don`t,-1.81199466737587
overcomplicated,-1.7970181768367317
overzealous,-1.7785618524326063
butcher,1.542439772445147
hatchet,-1.849228955157457
snipped,-1.8087365761994059
loosing,-1.8873218115906034
mine,-1.2953428804074167
questão,2.5919102273034786
voltando,3.9630702887845883
lado,3.357049254203923
negro,3.123759023201827
força,2.118467538730135
hte,-1.30099570157557
actor),-2.071331429518915
clump,-1.441388097653004
label,-1.493105227717683
hem,-1.8243045958348816
"unwatchable,",-1.5416158874541674
grievous;,-1.5602749631437987
unraveling,-1.4321127645637914
deception,-1.2462712533371465
earned,-1.1790276284462278
"deserved,",-1.6500269210453402
partes,2.9772602606797958
lentas,3.3263518522527074
sirven,4.008840669115519
"explicar,",4.111048064480954
regala,3.819890026350401
acompañamiento,1.7072301908485032
deslumbrante,1.6667753703185129
anti-hero,-1.8345045715769253
fulfills,-1.5931613766465378
fears,-1.3731397032120076
reviled,-2.0746778865851834
w,1.267496204861678
n!,1.5657163142633177
paired,-1.2389223550004433
impact-full,-1.720111329782692
senza,3.312926280598053
dubbio,4.60694326620399
migliore,3.3971228107701714
garantisce,3.472248249569917
buon,2.3025262583412234
impatto,4.554427693641536
visivo,4.610725783315949
grande,2.6013134314853295
coinvolgimento,3.8523526227169906
emotivo,3.7305660701772303
ricco,2.906628163513918
pathos,2.109216786371646
vari,3.003101957925308
risulta,2.963835800418086
"riuscita,",3.301991929482556
sia,3.358477085244094
"secondari,",3.6773817447427284
punta,4.422941851826603
tutti,2.907421895494847
sforzi,3.2040896549510385
nella,2.7665328021635975
giusta,3.1994823088322732
direzione,3.7332797850871335
nel,2.5246396404792413
complesso,3.4278396667676736
degno,3.27161443893393
ad,2.320927599195032
altalenante,3.4824037915628456
conferma,4.675968759733327
volta,2.5351222898413623
enormi,3.349243423038116
parzialmente,2.871712591461519
"sprecate,",2.934329448817426
potenzialità,3.0382169372449397
precuels,-1.331930367191841
republic!!!!,-1.3899539249376671
"humour,",-1.2027647685836436
"sadness,",1.5511332113554839
happiness,1.922882454602692
quotable,-1.147810585798297
pinnacle,-1.2347579679170917
purest,-1.5279118563975578
"fire,",-1.2985752423106987
do?,-1.2198899651154158
corrupted,-1.3857676311548581
shoulda,-1.4987866397401717
batman,-1.339068060735636
executing,-1.5123958134200408
end:,-1.4920017441194053
perfectly!,-1.5268666129451391
accomplishment,-1.8113135388662396
"women,",-1.3241725776191153
"""dew",1.6677127119414066
orders,-1.1211539012120857
"bashed,",-1.610542626813816
endings,-1.2077664951350815
tab,-1.58150144419801
verify,-1.5908666237081999
email,-1.757844898550687
thatnit,-1.951384823258571
passionate,-1.4169276361114833
resubscribe,-1.4131848436938779
season,-1.251284489224143
mandalorean,-1.8750508855790637
ahsoka's,-1.5064779856275023
bible!,-1.252613917703811
"will,",-1.5230451483553786
"doubt,",-1.3985379720818762
sooo,-1.4412545024548307
hundred,-1.2267725023055494
breathtaking,-1.1212003975225262
"re-watchability,",-1.589681857896469
brothers,-1.3717949863494208
hello,-1.169708758371383
kenobi!,-1.9096033481105859
it',-1.1581643200510081
"calming,",-1.3169682494747654
"scary,",-1.301241040041478
goosebumps,-1.241491259657539
republic!,-1.79194198901799
r/prequelmemes!,-1.6990421934456454
jewel,-1.2617096895776037
proven,-1.6353939519104226
tying,-1.308687290407161
shingles,-1.752541569535249
cured,-1.705669877596857
brown,-1.2377531084843798
bear,-1.2292495872654965
complaint,-1.3258508489405836
republic!!,-1.3167771563374278
proud,-1.2022174918908253
absolutly,-1.4160527330596915
beautfiful,-1.6619861994795375
one:,-1.6585312450648524
hard-r,-1.7081864649658702
clanker,-1.8428848128236115
exceeded,-1.3770253363804288
"tv,",-1.6457725949259738
fleshes,-1.5513156469328322
staple,-1.2302781396893279
americana,-1.6416753848737575
greatness!,-1.881645655496442
throne!,-1.7571071166517582
presentation,-1.4310275942593491
tremendously,-1.5760298420219152
"today,",-1.1819685121435088
masses,-1.451651829633196
betrayal,-1.210861968487662
magnificently,-1.4871661315070668
reflects,-1.451620428551211
"open-ended,",-2.013409838452507
oof,-2.261553453805476
quotes,-1.3304828370945185
memeable,-1.2593202385335223
(read,-1.7825649240044987
sad),-1.8337308066725306
"nowadays,",-1.7469448520315263
comparable,-1.3517154011114896
irl,-1.823901033141231
(on,-1.6097991811424435
release),-1.1784480034934484
underestimate,-1.3920313873183137
soldier's,-1.5242417326395592
agonizing,-1.8575181848138655
internally,-2.0261421743227745
fondest,-1.884447233204232
there!,-1.2723405087275435
great?,-1.5443719284954252
bold,-1.2239267659181152
"filmmaking,",-1.1945943208813397
ease,-1.4815857189478716
"evil,",-1.1405332172007216
"dark,",-1.1148234183384431
cinophile,-2.1659692607590775
"builder,",-1.4366278343993455
teller,-1.741558176715314
examples,-1.2246087119658224
gooooooooooooooooood,-1.6937813205189578
precise,-1.215593794539307
costuming,-1.5676318141886798
"see,",-1.3568482580985708
5-10,-1.760941897280329
heel,-1.828797472135295
younglings,-1.402052769257533
learning,-1.2084728639947844
pregnant,-1.8112778058628622
profound,-1.2555049647032028
raw,-1.358596490990816
grief,-1.7551632475754966
politicians,-1.84161475369004
greed,-1.4031899295520693
respecting,-1.4193081265868621
time!!!,-1.3368793983551523
batmann,-1.4745230439263435
"downs,",-1.836797316534492
overarcing,-1.909080012863512
bruh,-2.111376194303932
spicy,-1.9256237158171081
mmmmmmm,-1.6904852131971746
"delivery,",-1.2412270951386846
contradicting,-1.460580550884903
"themselves,",-1.4328060143169359
overstay,-1.747926090412824
package,-1.4365810376357562
"friends,",-1.4344371277340737
unironically,-1.642849152568293
pleasure,-1.2106650728916222
guilt,-1.5075069828328989
wise?,-1.2172120825921589
life…,-1.7748062547762604
pathway,-1.3830531654403146
powerful…,-1.7471443204107624
afraid,-1.199243930200942
"eventually,",-2.1555413524245837
"knew,",-1.44442577672281
ironic,-2.1257848781976882
watxh,-1.6935659450468086
leah,-1.3429335078906977
skywalker),-1.2543847282054703
indications,-1.7942494538115974
interpret,-2.3722075367707878
expect?,-1.7964729573880736
job!,-1.3240073795855434
creamed,1.7681460812421614
pants,-1.6732741795786803
frickin,-1.3431297201457617
ngl,-1.4281516194480404
"begin,",-1.7315494655737713
expressions,-1.3963574210996335
grevious,-1.1849577444154036
links,-1.4910793699537068
clones),-1.5154626502198987
betray,-1.5137630870330108
execute,-1.2374357580852158
66,-1.1740726428381831
survivors,-1.636893694872206
"birth,",-1.4663214044158532
joins,-1.1879669751978215
wife,-1.4915411031043444
can´t,-1.8336334445430609
space-epoque,-2.194735477522687
overrated,-1.1774106749066073
tldr,-1.9919134568036119
independent,-1.210124100440299
screwed,-1.3133703578130058
part),-1.5386189748796695
non-fans,-1.964396248405011
